Date,state,cases_new,cases_recovered,cases_active,cases_child,cases_adolescent,cases_adult,cases_elderly,population,cases_new_per_capita,cases_recovered_per_capita,cases_active_per_capita
2020-10-08,Johor,5,0,52,2,0,2,1,3781000,1.3224014810896589e-06,0.0,1.3752975403332451e-05
2020-10-09,Johor,5,0,57,3,0,2,0,3781000,1.3224014810896589e-06,0.0,1.507537688442211e-05
2020-10-10,Johor,2,7,52,0,0,1,1,3781000,5.289605924358635e-07,1.8513620735255222e-06,1.3752975403332451e-05
2020-10-11,Johor,3,1,54,0,0,3,0,3781000,7.934408886537953e-07,2.6448029621793174e-07,1.4281935995768315e-05
2020-10-12,Johor,2,4,52,2,0,0,0,3781000,5.289605924358635e-07,1.057921184871727e-06,1.3752975403332451e-05
2020-10-13,Johor,10,6,56,1,1,7,1,3781000,2.6448029621793177e-06,1.5868817773075906e-06,1.4810896588204178e-05
2020-10-14,Johor,3,6,53,0,0,3,0,3781000,7.934408886537953e-07,1.5868817773075906e-06,1.4017455699550384e-05
2020-10-15,Johor,0,7,46,0,0,0,0,3781000,0.0,1.8513620735255222e-06,1.2166093626024861e-05
2020-10-16,Johor,5,0,51,1,0,3,1,3781000,1.3224014810896589e-06,0.0,1.348849510711452e-05
2020-10-17,Johor,2,0,53,1,0,1,0,3781000,5.289605924358635e-07,0.0,1.4017455699550384e-05
2020-10-18,Johor,1,2,52,0,0,1,0,3781000,2.6448029621793174e-07,5.289605924358635e-07,1.3752975403332451e-05
2020-10-19,Johor,2,13,41,0,0,2,0,3781000,5.289605924358635e-07,3.438243850833113e-06,1.0843692144935202e-05
2020-10-20,Johor,1,1,41,0,0,1,0,3781000,2.6448029621793174e-07,2.6448029621793174e-07,1.0843692144935202e-05
2020-10-21,Johor,0,4,37,0,0,0,0,3781000,0.0,1.057921184871727e-06,9.785770960063475e-06
2020-10-22,Johor,1,9,29,0,0,1,0,3781000,2.6448029621793174e-07,2.380322665961386e-06,7.669928590320022e-06
2020-10-23,Johor,4,4,29,1,0,3,0,3781000,1.057921184871727e-06,1.057921184871727e-06,7.669928590320022e-06
2020-10-24,Johor,7,0,36,0,0,7,0,3781000,1.8513620735255222e-06,0.0,9.521290663845544e-06
2020-10-25,Johor,15,0,51,5,1,8,1,3781000,3.967204443268976e-06,0.0,1.348849510711452e-05
2020-10-26,Johor,4,3,52,0,0,4,0,3781000,1.057921184871727e-06,7.934408886537953e-07,1.3752975403332451e-05
2020-10-27,Johor,8,4,56,0,0,2,0,3781000,2.115842369743454e-06,1.057921184871727e-06,1.4810896588204178e-05
2020-10-28,Johor,8,1,63,2,1,3,2,3781000,2.115842369743454e-06,2.6448029621793174e-07,1.66622586617297e-05
2020-10-29,Johor,10,2,71,3,1,6,0,3781000,2.6448029621793177e-06,5.289605924358635e-07,1.8778101031473154e-05
2020-10-30,Johor,9,4,76,2,0,6,1,3781000,2.380322665961386e-06,1.057921184871727e-06,2.0100502512562815e-05
2020-10-31,Johor,0,0,76,0,0,0,0,3781000,0.0,0.0,2.0100502512562815e-05
2020-11-01,Johor,1,0,77,0,0,1,0,3781000,2.6448029621793174e-07,0.0,2.0364982808780746e-05
2020-11-02,Johor,9,3,83,0,1,8,0,3781000,2.380322665961386e-06,7.934408886537953e-07,2.1951864586088338e-05
2020-11-03,Johor,1,13,71,0,0,1,0,3781000,2.6448029621793174e-07,3.438243850833113e-06,1.8778101031473154e-05
2020-11-04,Johor,2,3,70,0,0,2,0,3781000,5.289605924358635e-07,7.934408886537953e-07,1.8513620735255223e-05
2020-11-05,Johor,2,8,64,0,0,1,1,3781000,5.289605924358635e-07,2.115842369743454e-06,1.692673895794763e-05
2020-11-06,Johor,4,11,57,0,0,3,1,3781000,1.057921184871727e-06,2.9092832583972494e-06,1.507537688442211e-05
2020-11-07,Johor,5,6,56,0,2,3,0,3781000,1.3224014810896589e-06,1.5868817773075906e-06,1.4810896588204178e-05
2020-11-08,Johor,1,9,48,0,0,1,0,3781000,2.6448029621793174e-07,2.380322665961386e-06,1.2695054218460724e-05
2020-11-09,Johor,10,0,58,0,1,9,0,3781000,2.6448029621793177e-06,0.0,1.5339857180640043e-05
2020-11-10,Johor,8,19,47,2,0,5,1,3781000,2.115842369743454e-06,5.025125628140704e-06,1.2430573922242794e-05
2020-11-11,Johor,10,5,52,0,1,8,1,3781000,2.6448029621793177e-06,1.3224014810896589e-06,1.3752975403332451e-05
2020-11-12,Johor,8,0,60,2,0,5,1,3781000,2.115842369743454e-06,0.0,1.5868817773075905e-05
2020-11-13,Johor,3,3,60,0,0,2,1,3781000,7.934408886537953e-07,7.934408886537953e-07,1.5868817773075905e-05
2020-11-14,Johor,15,0,75,0,0,13,2,3781000,3.967204443268976e-06,0.0,1.983602221634488e-05
2020-11-15,Johor,9,2,82,1,0,7,1,3781000,2.380322665961386e-06,5.289605924358635e-07,2.1687384289870404e-05
2020-11-16,Johor,8,6,84,2,0,5,1,3781000,2.115842369743454e-06,1.5868817773075906e-06,2.221634488230627e-05
2020-11-17,Johor,14,7,91,3,1,6,4,3781000,3.7027241470510445e-06,1.8513620735255222e-06,2.406770695583179e-05
2020-11-18,Johor,3,3,91,1,0,2,0,3781000,7.934408886537953e-07,7.934408886537953e-07,2.406770695583179e-05
2020-11-19,Johor,15,6,99,1,1,12,1,3781000,3.967204443268976e-06,1.5868817773075906e-06,2.6183549325575245e-05
2020-11-20,Johor,9,10,98,0,0,5,4,3781000,2.380322665961386e-06,2.6448029621793177e-06,2.5919069029357314e-05
2020-11-21,Johor,33,2,129,4,3,21,5,3781000,8.727849775191748e-06,5.289605924358635e-07,3.41179582121132e-05
2020-11-22,Johor,9,11,127,2,0,7,0,3781000,2.380322665961386e-06,2.9092832583972494e-06,3.3588997619677336e-05
2020-11-23,Johor,15,3,139,2,1,11,1,3781000,3.967204443268976e-06,7.934408886537953e-07,3.676276117429251e-05
2020-11-24,Johor,19,11,147,0,0,13,6,3781000,5.025125628140704e-06,2.9092832583972494e-06,3.887860354403597e-05
2020-11-25,Johor,30,22,155,6,1,18,5,3781000,7.934408886537952e-06,5.818566516794499e-06,4.0994445913779426e-05
2020-11-26,Johor,60,4,211,3,0,46,11,3781000,1.5868817773075905e-05,1.057921184871727e-06,5.58053425019836e-05
2020-11-27,Johor,33,12,232,6,2,17,8,3781000,8.727849775191748e-06,3.173763554615181e-06,6.135942872256017e-05
2020-11-28,Johor,46,14,264,4,1,31,10,3781000,1.2166093626024861e-05,3.7027241470510445e-06,6.982279820153399e-05
2020-11-29,Johor,37,13,288,2,1,29,5,3781000,9.785770960063475e-06,3.438243850833113e-06,7.617032531076435e-05
2020-11-30,Johor,54,17,325,1,1,42,10,3781000,1.4281935995768315e-05,4.49616503570484e-06,8.595609627082782e-05
2020-12-01,Johor,68,22,371,15,7,38,8,3781000,1.798466014281936e-05,5.818566516794499e-06,9.812218989685268e-05
2020-12-02,Johor,102,20,453,12,7,65,18,3781000,2.697699021422904e-05,5.2896059243586355e-06,0.00011980957418672309
2020-12-03,Johor,78,4,525,5,6,52,15,3781000,2.0629463104998677e-05,1.057921184871727e-06,0.00013885215551441416
2020-12-04,Johor,69,27,567,8,3,45,13,3781000,1.8249140439037292e-05,7.140967997884157e-06,0.0001499603279555673
2020-12-05,Johor,66,20,612,2,3,48,13,3781000,1.7455699550383497e-05,5.2896059243586355e-06,0.00016186194128537423
2020-12-06,Johor,125,20,716,15,8,80,22,3781000,3.3060037027241474e-05,5.2896059243586355e-06,0.00018936789209203915
2020-12-07,Johor,98,34,780,10,7,59,22,3781000,2.5919069029357314e-05,8.99233007140968e-06,0.00020629463104998678
2020-12-08,Johor,108,38,850,15,4,81,8,3781000,2.856387199153663e-05,1.0050251256281408e-05,0.000224808251785242
2020-12-09,Johor,100,80,868,4,4,80,12,3781000,2.6448029621793176e-05,2.1158423697434542e-05,0.00022956889711716477
2020-12-10,Johor,100,44,924,12,6,70,10,3781000,2.6448029621793176e-05,1.1637133033588998e-05,0.0002443797937053689
2020-12-11,Johor,69,56,937,3,2,50,7,3781000,1.8249140439037292e-05,1.4810896588204178e-05,0.00024781803755620204
2020-12-12,Johor,105,49,990,6,4,79,10,3781000,2.7770431102882837e-05,1.2959534514678657e-05,0.00026183549325575246
2020-12-13,Johor,103,54,1039,11,7,77,8,3781000,2.724147051044697e-05,1.4281935995768315e-05,0.0002747950277704311
2020-12-14,Johor,45,20,1064,4,1,35,5,3781000,1.1901613329806929e-05,5.2896059243586355e-06,0.0002814070351758794
2020-12-15,Johor,48,42,1070,4,2,33,9,3781000,1.2695054218460724e-05,1.1108172441153134e-05,0.000282993916953187
2020-12-16,Johor,105,161,1014,11,3,84,7,3781000,2.7770431102882837e-05,4.258132769108701e-05,0.00026818302036498283
2020-12-17,Johor,67,102,978,12,3,43,6,3781000,1.7720179846601427e-05,2.697699021422904e-05,0.0002586617297011373
2020-12-18,Johor,77,73,982,4,6,60,7,3781000,2.0364982808780746e-05,1.930706162390902e-05,0.000259719650886009
2020-12-19,Johor,75,112,945,5,1,56,13,3781000,1.983602221634488e-05,2.9621793176408356e-05,0.0002499338799259455
2020-12-20,Johor,156,107,994,7,5,133,5,3781000,4.1258926209997354e-05,2.82993916953187e-05,0.00026289341444062417
2020-12-21,Johor,278,36,1236,4,1,263,10,3781000,7.352552234858502e-05,9.521290663845544e-06,0.00032689764612536365
2020-12-22,Johor,167,34,1369,4,1,152,10,3781000,4.41682094683946e-05,8.99233007140968e-06,0.0003620735255223486
2020-12-23,Johor,118,29,1458,2,4,105,7,3781000,3.120867495371595e-05,7.669928590320022e-06,0.0003856122718857445
2020-12-24,Johor,115,58,1515,5,0,103,7,3781000,3.0415234065062152e-05,1.5339857180640043e-05,0.0004006876487701666
2020-12-25,Johor,205,123,1597,9,3,181,9,3781000,5.421846072467601e-05,3.2531076434805605e-05,0.00042237503306003703
2020-12-26,Johor,412,25,1984,9,4,139,11,3781000,0.00010896588204178789,6.612007405448294e-06,0.0005247289076963766
2020-12-27,Johor,194,64,2114,16,5,98,5,3781000,5.130917746627876e-05,1.692673895794763e-05,0.0005591113462047077
2020-12-28,Johor,191,6,2299,11,3,164,11,3781000,5.0515736577624964e-05,1.5868817773075906e-06,0.0006080402010050251
2020-12-29,Johor,110,214,2195,4,0,57,5,3781000,2.9092832583972494e-05,5.65987833906374e-05,0.0005805342501983602
2020-12-30,Johor,607,90,2711,9,8,348,14,3781000,0.0001605395398042846,2.3803226659613857e-05,0.000717006083046813
2020-12-31,Johor,194,28,2875,4,8,166,4,3781000,5.130917746627876e-05,7.405448294102089e-06,0.0007603808516265538
2021-01-01,Johor,112,31,2956,4,2,101,5,3781000,2.9621793176408356e-05,8.198889182755885e-06,0.0007818037556202063
2021-01-02,Johor,580,30,3506,4,5,547,10,3781000,0.00015339857180640042,7.934408886537952e-06,0.0009272679185400687
2021-01-03,Johor,179,158,3525,8,5,158,8,3781000,4.734197302300979e-05,4.1787886802433215e-05,0.0009322930441682095
2021-01-04,Johor,295,149,3669,7,11,245,10,3781000,7.802168738428987e-05,3.9407564136471834e-05,0.0009703782068235916
2021-01-05,Johor,428,253,3844,19,7,389,13,3781000,0.0001131975667812748,6.691351494313673e-05,0.0010166622586617296
2021-01-06,Johor,571,34,4381,5,3,276,9,3781000,0.00015101824914043904,8.99233007140968e-06,0.001158688177730759
2021-01-07,Johor,1103,61,5423,20,5,247,15,3781000,0.00029172176672837875,1.613329806929384e-05,0.001434276646389844
2021-01-08,Johor,298,413,5305,10,3,273,12,3781000,7.881512827294367e-05,0.00010923036233800581,0.001403067971436128
2021-01-09,Johor,302,63,5541,16,9,270,6,3781000,7.987304945781539e-05,1.66622586617297e-05,0.00146548532134356
2021-01-10,Johor,321,46,5816,20,5,282,11,3781000,8.48981750859561e-05,1.2166093626024861e-05,0.0015382174028034912
2021-01-11,Johor,396,152,6060,21,9,306,21,3781000,0.00010473419730230098,4.020100502512563e-05,0.0016027505950806664
2021-01-12,Johor,442,185,6317,16,10,398,11,3781000,0.00011690029092832585,4.892885480031738e-05,0.0016707220312086749
2021-01-13,Johor,535,134,6717,15,9,479,21,3781000,0.0001414969584765935,3.5440359693202855e-05,0.0017765141496958476
2021-01-14,Johor,460,175,7000,13,16,415,15,3781000,0.00012166093626024861,4.628405183813806e-05,0.0018513620735255223
2021-01-15,Johor,535,122,7412,21,9,489,16,3781000,0.0001414969584765935,3.226659613858768e-05,0.00196032795556731
2021-01-16,Johor,719,168,7963,30,9,632,35,3781000,0.00019016133298069293,4.443268976461254e-05,0.0021060565987833907
2021-01-17,Johor,362,162,8161,25,17,303,16,3781000,9.57418672308913e-05,4.2845807987304946e-05,0.002158423697434541
2021-01-18,Johor,329,250,8240,18,11,277,23,3781000,8.701401745569956e-05,6.612007405448295e-05,0.0021793176408357578
2021-01-19,Johor,368,93,8513,26,11,308,23,3781000,9.732874900819889e-05,2.4596667548267653e-05,0.002251520761703253
2021-01-20,Johor,470,104,8876,42,15,394,19,3781000,0.00012430573922242794,2.7505950806664902e-05,0.0023475271092303625
2021-01-21,Johor,423,580,8715,28,13,361,21,3781000,0.00011187516530018514,0.00015339857180640042,0.0023049457815392752
2021-01-22,Johor,466,32,9148,26,12,395,31,3781000,0.0001232478180375562,8.463369478973816e-06,0.0024194657498016396
2021-01-23,Johor,425,1219,8352,15,10,382,16,3781000,0.000112404125892621,0.0003224014810896588,0.002208939434012166
2021-01-24,Johor,378,2045,6683,24,15,313,26,3781000,9.99735519703782e-05,0.0005408622057656705,0.001767521819624438
2021-01-25,Johor,529,220,6992,45,14,435,33,3781000,0.0001399100766992859,5.818566516794499e-05,0.001849246231155779
2021-01-26,Johor,516,733,6774,20,14,445,31,3781000,0.0001364718328484528,0.000193864057127744,0.0017915895265802697
2021-01-27,Johor,1069,18,7825,41,19,848,29,3781000,0.00028272943665696906,4.760645331922772e-06,0.002069558317905316
2021-01-28,Johor,717,394,8148,59,20,593,37,3781000,0.00018963237238825707,0.00010420523670986511,0.002154985453583708
2021-01-29,Johor,684,857,7975,43,22,580,32,3781000,0.00018090452261306533,0.00022665961385876751,0.0021092303623380057
2021-01-30,Johor,792,1172,7594,26,22,682,49,3781000,0.00020946839460460196,0.000309970907167416,0.0020084633694789737
2021-01-31,Johor,1020,597,8017,32,15,798,78,3781000,0.0002697699021422904,0.00015789473684210527,0.002120338534779159
2021-02-01,Johor,1068,777,8307,45,23,951,49,3781000,0.00028246495636075113,0.000205501190161333,0.002197037820682359
2021-02-02,Johor,708,839,8174,35,11,496,30,3781000,0.0001872520497222957,0.00022189896852684474,0.002161861941285374
2021-02-03,Johor,964,468,8669,56,16,853,31,3781000,0.00025495900555408624,0.00012377677862999205,0.0022927796879132507
2021-02-04,Johor,664,95,9236,35,10,581,35,3781000,0.0001756149166887067,2.5125628140703518e-05,0.0024427400158688176
2021-02-05,Johor,598,64,9770,22,11,456,24,3781000,0.0001581592171383232,1.692673895794763e-05,0.0025839724940491934
2021-02-06,Johor,585,109,10243,37,12,476,27,3781000,0.00015472097328749008,2.8828352287754563e-05,0.002709071674160275
2021-02-07,Johor,499,169,10572,20,6,463,10,3781000,0.00013197566781274794,4.4697170060830465e-05,0.002796085691615975
2021-02-08,Johor,490,331,10729,20,7,444,18,3781000,0.00012959534514678657,8.754297804813541e-05,0.00283760909812219
2021-02-09,Johor,521,369,10879,35,10,457,15,3781000,0.00013779423432954245,9.759322930441682e-05,0.0028772811425548796
2021-02-10,Johor,369,71,11175,28,11,302,28,3781000,9.759322930441682e-05,1.8778101031473154e-05,0.0029555673102353874
2021-02-11,Johor,777,308,11644,16,8,740,13,3781000,0.000205501190161333,8.145993123512298e-05,0.0030796085691615974
2021-02-12,Johor,742,1625,10760,20,7,703,12,3781000,0.00019624437979370537,0.0004297804813541391,0.002845807987304946
2021-02-13,Johor,802,1274,10287,19,9,754,17,3781000,0.0002121131975667813,0.00033694789738164505,0.002720708807193864
2021-02-14,Johor,492,72,10707,11,4,454,19,3781000,0.00013012430573922242,1.904258132769109e-05,0.0028317905316053954
2021-02-15,Johor,269,41,10934,20,8,224,15,3781000,7.114519968262365e-05,1.0843692144935202e-05,0.002891827558846866
2021-02-16,Johor,451,105,11280,17,4,412,17,3781000,0.00011928061359428722,2.7770431102882837e-05,0.0029833377413382703
2021-02-17,Johor,436,1522,10193,24,9,359,44,3781000,0.00011531340915101825,0.00040253901084369214,0.0026958476593493784
2021-02-18,Johor,426,2496,8122,15,9,370,32,3781000,0.00011266860618883892,0.0006601428193599577,0.0021481089658820416
2021-02-19,Johor,730,1114,7735,14,4,699,13,3781000,0.00019307061623909019,0.000294631049986776,0.002045755091245702
2021-02-20,Johor,233,503,7465,28,13,179,13,3781000,6.16239090187781e-05,0.00013303358899761968,0.0019743454112668606
2021-02-21,Johor,431,466,7430,18,14,371,23,3781000,0.00011399100766992859,0.0001232478180375562,0.001965088600899233
2021-02-22,Johor,211,619,7021,21,8,173,9,3781000,5.58053425019836e-05,0.00016371330335889975,0.0018569161597460988
2021-02-23,Johor,428,1083,6365,28,12,364,24,3781000,0.0001131975667812748,0.0002864321608040201,0.0016834170854271356
2021-02-24,Johor,318,518,6165,20,4,266,23,3781000,8.41047341973023e-05,0.00013700079344088864,0.0016305210261835493
2021-02-25,Johor,257,804,5618,18,5,221,13,3781000,6.797143612800847e-05,0.00021264215815921714,0.0014858503041523406
2021-02-26,Johor,276,721,5172,21,8,235,12,3781000,7.299656175614917e-05,0.0001906902935731288,0.0013678920920391431
2021-02-27,Johor,314,820,4665,9,8,280,15,3781000,8.304681301243058e-05,0.00021687384289870404,0.0012338005818566516
2021-02-28,Johor,340,522,4482,14,13,286,20,3781000,8.99233007140968e-05,0.00013805871462576038,0.0011854006876487703
2021-03-01,Johor,490,246,4726,10,4,465,6,3781000,0.00012959534514678657,6.506215286961121e-05,0.0012499338799259454
2021-03-02,Johor,163,434,4455,1,12,141,9,3781000,4.311028828352288e-05,0.00011478444855858239,0.001178259719650886
2021-03-03,Johor,376,394,4436,9,5,359,3,3781000,9.944459137794235e-05,0.00010420523670986511,0.0011732345940227453
2021-03-04,Johor,255,381,4310,22,9,197,18,3781000,6.74424755355726e-05,0.000100766992859032,0.0011399100766992859
2021-03-05,Johor,463,765,4008,7,4,129,13,3781000,0.00012245437714890242,0.0002023274266067178,0.0010600370272414706
2021-03-06,Johor,139,232,3915,10,4,91,9,3781000,3.676276117429251e-05,6.135942872256017e-05,0.0010354403596932028
2021-03-07,Johor,158,327,3746,17,10,121,9,3781000,4.1787886802433215e-05,8.648505686326369e-05,0.0009907431896323724
2021-03-08,Johor,120,162,3702,7,1,102,10,3781000,3.173763554615181e-05,4.2845807987304946e-05,0.0009791060565987834
2021-03-09,Johor,165,393,3474,7,0,151,4,3781000,4.363924887595874e-05,0.00010394075641364718,0.0009188045490610949
2021-03-10,Johor,273,336,3410,17,6,235,9,3781000,7.220312086749537e-05,8.886537952922507e-05,0.0009018778101031474
2021-03-11,Johor,170,218,3360,7,4,152,7,3781000,4.49616503570484e-05,5.765670457550913e-05,0.0008886537952922508
2021-03-12,Johor,135,299,3196,14,3,106,12,3781000,3.570483998942079e-05,7.90796085691616e-05,0.0008452790267125099
2021-03-13,Johor,101,328,2969,4,2,75,9,3781000,2.6712509918011107e-05,8.674953715948161e-05,0.0007852419994710395
2021-03-14,Johor,121,289,2801,19,9,86,7,3781000,3.2002115842369744e-05,7.643480560698228e-05,0.0007408093097064269
2021-03-15,Johor,118,520,2398,12,13,89,2,3781000,3.120867495371595e-05,0.00013752975403332453,0.0006342237503306003
2021-03-16,Johor,91,155,2334,2,6,78,5,3781000,2.406770695583179e-05,4.0994445913779426e-05,0.0006172970113726528
2021-03-17,Johor,169,334,2169,10,5,145,8,3781000,4.4697170060830465e-05,8.83364189367892e-05,0.000573657762496694
2021-03-18,Johor,142,202,2109,8,5,116,9,3781000,3.755620206294631e-05,5.342501983602221e-05,0.000557788944723618
2021-03-19,Johor,137,446,1800,9,4,117,7,3781000,3.623380058185665e-05,0.00011795821211319757,0.00047606453319227717
2021-03-20,Johor,130,143,1787,16,3,105,6,3781000,3.438243850833113e-05,3.782068235916424e-05,0.00047262628934144406
2021-03-21,Johor,141,119,1809,10,5,120,6,3781000,3.729172176672838e-05,3.147315524993388e-05,0.00047844485585823857
2021-03-22,Johor,86,179,1716,10,6,66,4,3781000,2.274530547474213e-05,4.734197302300979e-05,0.0004538481883099709
2021-03-23,Johor,161,266,1610,8,8,140,5,3781000,4.258132769108701e-05,7.035175879396985e-05,0.00042581327691087014
2021-03-24,Johor,135,90,1655,19,8,103,4,3781000,3.570483998942079e-05,2.3803226659613857e-05,0.0004377148902406771
2021-03-25,Johor,129,196,1588,8,3,111,7,3781000,3.41179582121132e-05,5.183813805871463e-05,0.00041999471039407563
2021-03-26,Johor,120,159,1549,16,6,89,9,3781000,3.173763554615181e-05,4.205236709865115e-05,0.0004096799788415763
2021-03-27,Johor,81,111,1519,12,4,63,2,3781000,2.1422903993652473e-05,2.9357312880190425e-05,0.00040174556995503836
2021-03-28,Johor,176,191,1504,14,11,142,8,3781000,4.654853213435599e-05,5.0515736577624964e-05,0.0003977783655117694
2021-03-29,Johor,171,99,1576,12,5,148,6,3781000,4.522613065326633e-05,2.6183549325575245e-05,0.00041682094683946044
2021-03-30,Johor,96,39,1633,13,4,69,10,3781000,2.539010843692145e-05,1.0314731552499338e-05,0.0004318963237238826
2021-03-31,Johor,86,159,1559,10,6,66,4,3781000,2.274530547474213e-05,4.205236709865115e-05,0.0004123247818037556
2021-04-01,Johor,165,145,1578,9,4,144,8,3781000,4.363924887595874e-05,3.8349642951600104e-05,0.0004173499074318963
2021-04-02,Johor,103,123,1557,15,1,78,9,3781000,2.724147051044697e-05,3.2531076434805605e-05,0.00041179582121131977
2021-04-03,Johor,83,142,1498,14,4,56,9,3781000,2.1951864586088338e-05,3.755620206294631e-05,0.0003961914837344618
2021-04-04,Johor,95,152,1441,10,6,76,2,3781000,2.5125628140703518e-05,4.020100502512563e-05,0.0003811161068500397
2021-04-05,Johor,55,82,1413,4,6,43,2,3781000,1.4546416291986247e-05,2.1687384289870404e-05,0.00037371065855593756
2021-04-06,Johor,98,223,1288,6,7,80,5,3781000,2.5919069029357314e-05,5.8979106056598784e-05,0.0003406506215286961
2021-04-07,Johor,102,145,1244,10,6,75,11,3781000,2.697699021422904e-05,3.8349642951600104e-05,0.0003290134884951071
2021-04-08,Johor,101,61,1284,7,4,87,3,3781000,2.6712509918011107e-05,1.613329806929384e-05,0.0003395927003438244
2021-04-09,Johor,103,102,1285,16,7,71,9,3781000,2.724147051044697e-05,2.697699021422904e-05,0.0003398571806400423
2021-04-10,Johor,80,74,1291,4,5,64,7,3781000,2.1158423697434542e-05,1.957154192012695e-05,0.0003414440624173499
2021-04-11,Johor,67,182,1175,8,2,50,7,3781000,1.7720179846601427e-05,4.813541391166358e-05,0.0003107643480560698
2021-04-12,Johor,61,187,1049,4,4,46,7,3781000,1.613329806929384e-05,4.945781539275324e-05,0.0002774398307326104
2021-04-13,Johor,74,56,1067,6,1,64,3,3781000,1.957154192012695e-05,1.4810896588204178e-05,0.0002822004760645332
2021-04-14,Johor,84,109,1042,7,6,66,5,3781000,2.221634488230627e-05,2.8828352287754563e-05,0.0002755884686590849
2021-04-15,Johor,182,144,1079,2,9,163,8,3781000,4.813541391166358e-05,3.808516265538218e-05,0.0002853742396191484
2021-04-16,Johor,121,88,1112,3,5,97,7,3781000,3.2002115842369744e-05,2.3274266067177995e-05,0.0002941020893943401
2021-04-17,Johor,100,78,1134,6,6,85,3,3781000,2.6448029621793176e-05,2.0629463104998677e-05,0.0002999206559111346
2021-04-18,Johor,387,107,1414,12,5,356,14,3781000,0.00010235387463633959,2.82993916953187e-05,0.0003739751388521555
2021-04-19,Johor,115,55,1474,6,3,98,7,3781000,3.0415234065062152e-05,1.4546416291986247e-05,0.0003898439566252314
2021-04-20,Johor,102,163,1413,6,4,86,4,3781000,2.697699021422904e-05,4.311028828352288e-05,0.00037371065855593756
2021-04-21,Johor,170,66,1517,12,24,120,13,3781000,4.49616503570484e-05,1.7455699550383497e-05,0.0004012166093626025
2021-04-22,Johor,169,133,1553,8,6,141,14,3781000,4.4697170060830465e-05,3.517587939698493e-05,0.000410737900026448
2021-04-23,Johor,130,108,1575,10,6,102,12,3781000,3.438243850833113e-05,2.856387199153663e-05,0.0004165564665432425
2021-04-24,Johor,126,35,1666,8,14,94,10,3781000,3.33245173234594e-05,9.256810367627612e-06,0.0004406241734990743
2021-04-25,Johor,159,144,1681,12,9,110,26,3781000,4.205236709865115e-05,3.808516265538218e-05,0.0004445913779423433
2021-04-26,Johor,309,24,1965,5,9,271,23,3781000,8.172441153134091e-05,6.347527109230362e-06,0.000519703782068236
2021-04-27,Johor,220,94,2089,19,6,180,15,3781000,5.818566516794499e-05,2.4861147844485587e-05,0.0005524993387992595
2021-04-28,Johor,194,148,2134,35,17,122,20,3781000,5.130917746627876e-05,3.91430838402539e-05,0.0005644009521290664
2021-04-29,Johor,207,182,2158,31,7,137,31,3781000,5.474742131711188e-05,4.813541391166358e-05,0.0005707484792382968
2021-04-30,Johor,160,113,2203,9,4,133,12,3781000,4.2316847394869084e-05,2.988627347262629e-05,0.0005826500925681037
2021-05-01,Johor,310,102,2411,12,9,270,19,3781000,8.198889182755885e-05,2.697699021422904e-05,0.0006376619941814334
2021-05-02,Johor,213,411,2211,29,9,152,22,3781000,5.633430309441946e-05,0.00010870140174556996,0.0005847659349378471
